region,medicine,prev_week_sales,health_index,disease_trend_score,season_factor,next_week_sales
east,paracetamol,1122.0,60.68830660930779,0.0,1.3,931.0
east,paracetamol,954.0,71.8420023464998,1.0,1.3,1072.0
east,paracetamol,931.0,77.30152522487289,1.0,1.3,942.0
east,paracetamol,1072.0,69.71450919045756,-1.0,1.3,933.0
east,paracetamol,942.0,72.17051231912397,1.0,1.3,1488.0
east,paracetamol,933.0,87.70434102463824,-1.0,1.3,1070.0
east,paracetamol,1488.0,67.88423934298005,1.0,1.3,641.0
east,paracetamol,1070.0,75.86233867813844,-1.0,1.3,1243.0
east,paracetamol,641.0,72.60852561595618,1.0,1.3,1272.0
east,paracetamol,1243.0,79.53852170512319,-1.0,1.3,1130.0
east,paracetamol,1272.0,85.79585451701212,1.0,1.3,1510.0
east,paracetamol,1130.0,71.43527571372702,-1.0,1.3,1417.0
east,paracetamol,1510.0,75.31482205709817,-1.0,1.3,806.0
east,paracetamol,1417.0,65.81931951505669,1.0,1.0,1228.0
east,paracetamol,806.0,68.44739929605005,1.0,1.0,1248.0
east,paracetamol,1228.0,80.78998826750097,1.0,1.0,1189.0
east,paracetamol,1248.0,68.07195932733671,0.0,1.0,1010.0
east,paracetamol,1189.0,67.91552600703949,-1.0,1.0,1147.0
east,paracetamol,1010.0,80.47712162690652,1.0,1.0,1042.0
east,paracetamol,1147.0,65.83496284708643,-1.0,1.0,948.0
east,paracetamol,1042.0,74.9237387563551,-1.0,1.0,1059.0
east,paracetamol,948.0,66.28861947594838,1.0,1.0,832.0
east,paracetamol,1059.0,82.04145482987876,1.0,1.0,1548.0
east,paracetamol,832.0,70.16816581931951,1.0,1.0,864.0
east,paracetamol,1548.0,71.66992569417286,0.0,1.0,1250.0
east,paracetamol,864.0,55.416503715291356,-1.0,1.0,925.0
east,paracetamol,1250.0,66.91435275713727,0.0,1.2,1044.0
east,paracetamol,925.0,84.5913179507235,-1.0,1.2,1266.0
east,paracetamol,1044.0,73.15604223699648,1.0,1.2,1025.0
east,paracetamol,1266.0,84.15330465389127,1.0,1.2,1315.0
east,paracetamol,1025.0,58.451310129057475,-1.0,1.2,1493.0
east,paracetamol,1315.0,80.35197497066873,1.0,1.2,1352.0
east,paracetamol,1493.0,100.0,1.0,1.2,999.0
east,paracetamol,1352.0,60.109503324208056,-1.0,1.2,1117.0
east,paracetamol,999.0,64.36448963629253,1.0,1.2,1223.0
east,paracetamol,1117.0,63.504106374657795,-1.0,1.2,1394.0
east,paracetamol,1223.0,87.50097770825185,1.0,1.2,937.0
east,paracetamol,1394.0,60.719593273367224,-1.0,1.2,1150.0
east,paracetamol,937.0,70.87211576065701,1.0,1.2,846.0
east,paracetamol,1150.0,92.0844739929605,1.0,1.0,828.0
east,paracetamol,846.0,58.5295267892061,-1.0,1.0,1340.0
east,paracetamol,828.0,68.25967931169339,1.0,1.0,1135.0
east,paracetamol,1340.0,79.06922174423151,-1.0,1.0,1620.0
east,paracetamol,1135.0,83.71529135705906,0.0,1.0,1130.0
east,paracetamol,1620.0,62.83144309737973,-1.0,1.0,996.0
east,paracetamol,1130.0,67.80602268283144,1.0,1.0,1115.0
east,paracetamol,996.0,76.48807195932733,0.0,1.0,1126.0
east,paracetamol,1115.0,79.10050840829096,1.0,1.0,1194.0
east,paracetamol,1126.0,73.46890887759092,-1.0,1.0,1255.0
east,paracetamol,1194.0,88.73680093859991,-1.0,1.0,1404.0
east,paracetamol,1255.0,86.57802111849824,1.0,1.0,1360.0
east,paracetamol,1404.0,71.98279233476731,-1.0,1.0,1234.0
east,paracetamol,1360.0,70.0899491591709,1.0,1.3,1302.0
east,paracetamol,1234.0,67.3680093859992,-1.0,1.3,1245.0
east,paracetamol,1302.0,66.50762612436449,1.0,1.3,1242.0
east,paracetamol,1245.0,75.40868204927649,-1.0,1.3,926.0
east,paracetamol,1242.0,62.15877982010167,1.0,1.3,1097.0
east,paracetamol,926.0,70.0117324990223,-1.0,1.3,1219.0
east,paracetamol,1097.0,83.887368009386,0.0,1.3,1001.0
east,paracetamol,1219.0,56.16738365271803,-1.0,1.3,1091.0
east,paracetamol,1001.0,65.66288619475948,-1.0,1.3,1546.0
east,paracetamol,1091.0,70.30895580758701,1.0,1.3,1119.0
east,paracetamol,1546.0,73.92256550645286,-1.0,1.3,1230.0
east,paracetamol,1119.0,80.35197497066873,1.0,1.3,1232.0
east,paracetamol,1230.0,76.92608525615955,1.0,1.3,1174.0
east,paracetamol,1232.0,81.97888150175987,-1.0,1.0,1032.0
east,paracetamol,1174.0,70.49667579194367,1.0,1.0,1036.0
east,paracetamol,1032.0,74.25107547907703,-1.0,1.0,1272.0
east,paracetamol,1036.0,82.66718811106766,1.0,1.0,1191.0
east,paracetamol,1272.0,61.752053187328904,-1.0,1.0,1295.0
east,paracetamol,1191.0,68.15017598748533,-1.0,1.0,1238.0
east,paracetamol,1295.0,74.31364880719592,1.0,1.0,1390.0
east,paracetamol,1238.0,76.78529526789205,1.0,1.0,912.0
east,paracetamol,1390.0,76.6132186155651,1.0,1.0,1447.0
east,paracetamol,912.0,73.92256550645287,-1.0,1.0,1207.0
east,paracetamol,1447.0,68.4161126319906,-1.0,1.0,1405.0
east,paracetamol,1207.0,72.24872897927258,1.0,1.0,1268.0
east,paracetamol,1405.0,67.86859601095033,1.0,1.0,1534.0
east,paracetamol,1268.0,64.53656628861948,0.0,1.2,1255.0
east,paracetamol,1534.0,69.52678920610089,-1.0,1.2,1101.0
east,paracetamol,1255.0,72.45209229565897,-1.0,1.2,1273.0
east,salbutamol,339.0,85.92100117324989,1.0,1.2,1425.0
east,salbutamol,1146.0,67.35236605396949,-1.0,1.2,1344.0
east,salbutamol,1425.0,66.33554947203754,-1.0,1.2,1363.0
east,salbutamol,1344.0,73.48455220962065,1.0,1.2,1415.0
east,salbutamol,1363.0,68.91669925694173,-1.0,1.2,1356.0
east,salbutamol,1415.0,70.57489245209229,1.0,1.2,1037.0
east,salbutamol,1356.0,68.69769260852561,0.0,1.2,942.0
east,salbutamol,1037.0,71.74814235432147,-1.0,1.2,1180.0
east,salbutamol,942.0,70.0899491591709,1.0,1.2,1176.0
east,salbutamol,1180.0,71.87328901055925,-1.0,1.0,1335.0
east,salbutamol,1176.0,75.98748533437622,1.0,1.0,1021.0
east,salbutamol,1335.0,72.59288228392647,-1.0,1.0,1003.0
east,salbutamol,1021.0,68.16581931951505,-1.0,1.0,1150.0
east,salbutamol,1003.0,67.52444270629643,1.0,1.0,1187.0
east,salbutamol,1150.0,64.59913961673836,-1.0,1.0,992.0
east,salbutamol,1187.0,60.51622995698083,-1.0,1.0,1155.0
east,salbutamol,992.0,86.01486116542823,1.0,1.0,1154.0
east,salbutamol,1155.0,52.131403989049666,-1.0,1.0,834.0
east,salbutamol,1154.0,56.54282362143136,-1.0,1.0,1164.0
east,salbutamol,834.0,65.28744622604616,1.0,1.0,1375.0
east,salbutamol,1164.0,71.13805240516228,-1.0,1.0,1197.0
east,salbutamol,1375.0,69.49550254204144,1.0,1.0,1626.0
east,salbutamol,1197.0,60.68830660930779,-1.0,1.3,1365.0
east,salbutamol,1626.0,71.8420023464998,0.0,1.3,1320.0
east,salbutamol,1365.0,77.30152522487289,0.0,1.3,992.0
east,salbutamol,1320.0,69.71450919045756,1.0,1.3,1320.0
east,salbutamol,992.0,72.17051231912397,1.0,1.3,1219.0
east,salbutamol,1320.0,87.70434102463824,-1.0,1.3,1430.0
east,salbutamol,1219.0,67.88423934298005,0.0,1.3,1063.0
east,salbutamol,1430.0,75.86233867813844,0.0,1.3,1142.0
east,salbutamol,1063.0,72.60852561595618,1.0,1.3,1464.0
east,salbutamol,1142.0,79.53852170512319,-1.0,1.3,1472.0
east,salbutamol,1464.0,85.79585451701212,-1.0,1.3,946.0
east,salbutamol,1472.0,71.43527571372702,1.0,1.3,1146.0
east,salbutamol,946.0,75.31482205709817,1.0,1.3,681.0
east,salbutamol,1146.0,65.81931951505669,-1.0,1.0,1281.0
east,salbutamol,681.0,68.44739929605005,1.0,1.0,1160.0
east,salbutamol,1281.0,80.78998826750097,-1.0,1.0,1271.0
east,salbutamol,1160.0,68.07195932733671,1.0,1.0,1418.0
east,salbutamol,1271.0,67.91552600703949,0.0,1.0,1274.0
east,salbutamol,1418.0,80.47712162690652,1.0,1.0,995.0
east,salbutamol,1274.0,65.83496284708643,-1.0,1.0,1447.0
east,salbutamol,995.0,74.9237387563551,1.0,1.0,1104.0
east,salbutamol,1447.0,66.28861947594838,0.0,1.0,1331.0
east,salbutamol,1104.0,82.04145482987876,-1.0,1.0,1234.0
east,salbutamol,1331.0,70.16816581931951,-1.0,1.0,1272.0
east,salbutamol,1234.0,71.66992569417286,0.0,1.0,1168.0
east,salbutamol,1272.0,55.416503715291356,-1.0,1.0,1072.0
east,salbutamol,1168.0,66.91435275713727,1.0,1.2,1257.0
east,salbutamol,1072.0,84.5913179507235,-1.0,1.2,1577.0
east,salbutamol,1257.0,73.15604223699648,1.0,1.2,1480.0
east,salbutamol,1577.0,84.15330465389127,-1.0,1.2,1275.0
east,salbutamol,1480.0,58.451310129057475,1.0,1.2,1354.0
east,salbutamol,1275.0,80.35197497066873,1.0,1.2,1262.0
east,salbutamol,1354.0,100.0,-1.0,1.2,1210.0
east,salbutamol,1262.0,60.109503324208056,-1.0,1.2,1537.0
east,salbutamol,1210.0,64.36448963629253,-1.0,1.2,1411.0
east,salbutamol,1537.0,63.504106374657795,1.0,1.2,1386.0
east,salbutamol,1411.0,87.50097770825185,1.0,1.2,1309.0
east,salbutamol,1386.0,60.719593273367224,-1.0,1.2,1338.0
east,salbutamol,1309.0,70.87211576065701,1.0,1.2,1330.0
east,salbutamol,1338.0,92.0844739929605,1.0,1.0,1429.0
east,salbutamol,1330.0,58.5295267892061,-1.0,1.0,992.0
east,salbutamol,1429.0,68.25967931169339,-1.0,1.0,1561.0
east,salbutamol,992.0,79.06922174423151,1.0,1.0,1177.0
east,salbutamol,1561.0,83.71529135705906,0.0,1.0,1268.0
east,salbutamol,1177.0,62.83144309737973,-1.0,1.0,1023.0
east,salbutamol,1268.0,67.80602268283144,1.0,1.0,1254.0
east,salbutamol,1023.0,76.48807195932733,-1.0,1.0,1136.0
east,salbutamol,1254.0,79.10050840829096,1.0,1.0,1373.0
east,salbutamol,1136.0,73.46890887759092,-1.0,1.0,1100.0
east,salbutamol,1373.0,88.73680093859991,1.0,1.0,1440.0
east,salbutamol,1100.0,86.57802111849824,-1.0,1.0,1158.0
east,salbutamol,1440.0,71.98279233476731,1.0,1.0,1380.0
east,salbutamol,1158.0,70.0899491591709,0.0,1.3,1233.0
east,salbutamol,1380.0,67.3680093859992,-1.0,1.3,1105.0
east,salbutamol,1233.0,66.50762612436449,-1.0,1.3,1141.0
east,salbutamol,1105.0,75.40868204927649,1.0,1.3,1040.0
east,salbutamol,1141.0,62.15877982010167,1.0,1.3,1306.0
east,salbutamol,1040.0,70.0117324990223,1.0,1.3,1276.0
east,salbutamol,1306.0,83.887368009386,1.0,1.3,1166.0
east,salbutamol,1276.0,56.16738365271803,-1.0,1.3,1197.0
east,salbutamol,1166.0,65.66288619475948,1.0,1.3,1577.0
east,salbutamol,1197.0,70.30895580758701,-1.0,1.3,1380.0
east,salbutamol,1577.0,73.92256550645286,-1.0,1.3,1281.0
east,salbutamol,1380.0,80.35197497066873,1.0,1.3,962.0
east,salbutamol,1281.0,76.92608525615955,-1.0,1.3,929.0
east,salbutamol,962.0,81.97888150175987,1.0,1.0,1239.0
east,salbutamol,929.0,70.49667579194367,0.0,1.0,1293.0
east,salbutamol,1239.0,74.25107547907703,1.0,1.0,1337.0
east,salbutamol,1293.0,82.66718811106766,-1.0,1.0,937.0
east,salbutamol,1337.0,61.752053187328904,-1.0,1.0,1094.0
east,salbutamol,937.0,68.15017598748533,1.0,1.0,1231.0
east,salbutamol,1094.0,74.31364880719592,-1.0,1.0,1237.0
east,salbutamol,1231.0,76.78529526789205,-1.0,1.0,1393.0
east,salbutamol,1237.0,76.6132186155651,1.0,1.0,1117.0
east,salbutamol,1393.0,73.92256550645287,1.0,1.0,1117.0
east,salbutamol,1117.0,68.4161126319906,-1.0,1.0,1217.0
east,salbutamol,1117.0,72.24872897927258,0.0,1.0,1391.0
east,salbutamol,1217.0,67.86859601095033,1.0,1.0,1091.0
east,salbutamol,1391.0,64.53656628861948,-1.0,1.2,1375.0
east,salbutamol,1091.0,69.52678920610089,1.0,1.2,1110.0
east,salbutamol,1375.0,72.45209229565897,1.0,1.2,1113.0
north,amlodipine,170.0,57.30934689088776,1.0,1.2,1319.0
north,amlodipine,1197.0,56.07352366053969,1.0,1.2,1190.0
north,amlodipine,1319.0,59.608916699256945,0.0,1.2,1218.0
north,amlodipine,1190.0,65.16229956980835,1.0,1.2,1319.0
north,amlodipine,1218.0,88.75244427062964,1.0,1.2,1393.0
north,amlodipine,1319.0,60.53187328901055,-1.0,1.2,1082.0
north,amlodipine,1393.0,87.18811106765742,1.0,1.2,1217.0
north,amlodipine,1082.0,69.21392256550645,-1.0,1.2,1352.0
north,amlodipine,1217.0,64.00469299960892,0.0,1.2,995.0
north,amlodipine,1352.0,74.31364880719592,1.0,1.0,1118.0
north,amlodipine,995.0,71.51349237387564,-1.0,1.0,1148.0
north,amlodipine,1118.0,73.21861556511536,-1.0,1.0,730.0
north,amlodipine,1148.0,79.02229174814235,1.0,1.0,1413.0
north,amlodipine,730.0,60.67266327727805,-1.0,1.0,1360.0
north,amlodipine,1413.0,83.887368009386,1.0,1.0,1368.0
north,amlodipine,1360.0,77.59874853343761,-1.0,1.0,1375.0
north,amlodipine,1368.0,52.459913961673834,-1.0,1.0,1313.0
north,amlodipine,1375.0,70.62182244818146,1.0,1.0,1192.0
north,amlodipine,1313.0,74.0164254986312,1.0,1.0,943.0
north,amlodipine,1192.0,56.886976926085254,1.0,1.0,897.0
north,amlodipine,943.0,76.20649198279233,1.0,1.0,1296.0
north,amlodipine,897.0,60.65701994524834,-1.0,1.0,1073.0
north,amlodipine,1296.0,58.85803676183027,1.0,1.3,1044.0
north,amlodipine,1073.0,71.48220570981618,-1.0,1.3,1183.0
north,amlodipine,1044.0,93.61752053187328,1.0,1.3,919.0
north,amlodipine,1183.0,77.802111849824,-1.0,1.3,1205.0
north,amlodipine,919.0,73.4532655455612,1.0,1.3,872.0
north,amlodipine,1205.0,62.25263981228001,-1.0,1.3,1163.0
north,amlodipine,872.0,82.36996480250292,1.0,1.3,1340.0
north,amlodipine,1163.0,53.96167383652717,-1.0,1.3,1182.0
north,amlodipine,1340.0,47.09425107547908,-1.0,1.3,1356.0
north,amlodipine,1182.0,71.43527571372702,1.0,1.3,1086.0
north,amlodipine,1356.0,56.933906922174415,-1.0,1.3,1511.0
north,amlodipine,1086.0,67.93116933906921,1.0,1.3,1423.0
north,amlodipine,1511.0,46.67188111067656,-1.0,1.3,1148.0
north,amlodipine,1423.0,65.4595228783731,0.0,1.0,1318.0
north,amlodipine,1148.0,72.31130230739147,1.0,1.0,1058.0
north,amlodipine,1318.0,78.14626515447789,1.0,1.0,1095.0
north,amlodipine,1058.0,88.22057098161909,0.0,1.0,1111.0
north,amlodipine,1095.0,59.342980054751656,-1.0,1.0,1266.0
north,amlodipine,1111.0,55.11928040672663,-1.0,1.0,1197.0
north,amlodipine,1266.0,70.49667579194367,1.0,1.0,1169.0
north,amlodipine,1197.0,72.34258897145091,1.0,1.0,921.0
north,amlodipine,1169.0,77.3797418850215,1.0,1.0,1379.0
north,amlodipine,921.0,83.57450136879154,-1.0,1.0,1651.0
north,amlodipine,1379.0,59.608916699256945,-1.0,1.0,1197.0
north,amlodipine,1651.0,63.47281971059835,-1.0,1.0,1463.0
north,amlodipine,1197.0,82.44818146265153,1.0,1.0,1298.0
north,amlodipine,1463.0,78.44348846304263,1.0,1.2,1403.0
north,amlodipine,1298.0,78.24012514665624,-1.0,1.2,1352.0
north,amlodipine,1403.0,66.46069612827532,1.0,1.2,1190.0
north,amlodipine,1352.0,72.71802894016425,-1.0,1.2,1067.0
north,amlodipine,1190.0,68.99491591709034,1.0,1.2,1354.0
north,amlodipine,1067.0,62.94094642158778,1.0,1.2,1104.0
north,amlodipine,1354.0,57.121626906531084,-1.0,1.2,1518.0
north,amlodipine,1104.0,95.97966366836135,1.0,1.2,1184.0
north,amlodipine,1518.0,90.22291748142354,0.0,1.2,1503.0
north,amlodipine,1184.0,71.2788423934298,1.0,1.2,1139.0
north,amlodipine,1503.0,71.12240907313257,-1.0,1.2,1647.0
north,amlodipine,1139.0,65.81931951505669,1.0,1.2,1342.0
north,amlodipine,1647.0,76.56628861947596,-1.0,1.2,1380.0
north,amlodipine,1342.0,76.91044192412984,-1.0,1.0,1055.0
north,amlodipine,1380.0,63.62925303089557,1.0,1.0,1313.0
north,amlodipine,1055.0,61.126319906140004,1.0,1.0,1240.0
north,amlodipine,1313.0,62.94094642158778,-1.0,1.0,1510.0
north,amlodipine,1240.0,71.40398904966757,1.0,1.0,1319.0
north,amlodipine,1510.0,76.83222526398123,-1.0,1.0,1035.0
north,amlodipine,1319.0,67.39929605005865,-1.0,1.0,1251.0
north,amlodipine,1035.0,77.67696519358623,1.0,1.0,1227.0
north,amlodipine,1251.0,62.20570981619085,-1.0,1.0,1244.0
north,amlodipine,1227.0,67.63394603050449,-1.0,1.0,958.0
north,amlodipine,1244.0,63.51974970668752,1.0,1.0,1166.0
north,amlodipine,958.0,88.90887759092686,1.0,1.0,916.0
north,amlodipine,1166.0,51.74032068830661,-1.0,1.0,1305.0
north,amlodipine,916.0,78.24012514665624,1.0,1.3,1115.0
north,amlodipine,1305.0,67.52444270629643,-1.0,1.3,994.0
north,amlodipine,1115.0,60.51622995698083,1.0,1.3,884.0
north,amlodipine,994.0,78.02111849824011,-1.0,1.3,1302.0
north,amlodipine,884.0,70.91904575674619,1.0,1.3,1254.0
north,amlodipine,1302.0,74.84552209620648,1.0,1.3,1351.0
north,amlodipine,1254.0,75.51818537348454,-1.0,1.3,1467.0
north,amlodipine,1351.0,71.05983574501367,-1.0,1.3,1500.0
north,amlodipine,1467.0,81.46265154477904,-1.0,1.3,1220.0
north,amlodipine,1500.0,61.87719984356668,1.0,1.3,916.0
north,amlodipine,1220.0,67.3680093859992,-1.0,1.3,1145.0
north,amlodipine,916.0,68.1345326554556,1.0,1.3,1108.0
north,amlodipine,1145.0,73.96949550254203,1.0,1.3,1502.0
north,amlodipine,1108.0,59.51505670707861,-1.0,1.0,1599.0
north,amlodipine,1502.0,92.19397731716855,1.0,1.0,1181.0
north,amlodipine,1599.0,71.45091904575675,-1.0,1.0,1387.0
north,amlodipine,1181.0,77.5831052014079,1.0,1.0,1452.0
north,amlodipine,1387.0,75.33046538912787,-1.0,1.0,1258.0
north,amlodipine,1452.0,66.94563942119672,0.0,1.0,1084.0
north,amlodipine,1258.0,84.04380132968322,-1.0,1.0,1412.0
north,amlodipine,1084.0,74.51701212358232,-1.0,1.0,1255.0
north,amlodipine,1412.0,82.62025811497848,1.0,1.0,1403.0
north,amlodipine,1255.0,57.24677356276886,-1.0,1.0,1421.0
north,amlodipine,1403.0,62.62807978099335,1.0,1.0,1155.0
north,amlodipine,1421.0,93.02307391474383,1.0,1.0,1421.0
north,amlodipine,1155.0,81.04028157997651,0.0,1.0,1150.0
north,amlodipine,1421.0,58.04458349628471,0.0,1.2,1365.0
north,amlodipine,1150.0,72.49902229174813,-1.0,1.2,1511.0
north,amlodipine,1365.0,74.51701212358232,1.0,1.2,1017.0
north,metformin,535.0,57.30934689088776,1.0,1.2,1207.0
north,metformin,1250.0,56.07352366053969,0.0,1.2,935.0
north,metformin,1207.0,59.608916699256945,0.0,1.2,970.0
north,metformin,935.0,65.16229956980835,-1.0,1.2,925.0
north,metformin,970.0,88.75244427062964,1.0,1.2,1076.0
north,metformin,925.0,60.53187328901055,-1.0,1.2,989.0
north,metformin,1076.0,87.18811106765742,1.0,1.2,1312.0
north,metformin,989.0,69.21392256550645,-1.0,1.2,1205.0
north,metformin,1312.0,64.00469299960892,1.0,1.2,1129.0
north,metformin,1205.0,74.31364880719592,-1.0,1.0,1354.0
north,metformin,1129.0,71.51349237387564,-1.0,1.0,996.0
north,metformin,1354.0,73.21861556511536,1.0,1.0,1195.0
north,metformin,996.0,79.02229174814235,1.0,1.0,980.0
north,metformin,1195.0,60.67266327727805,-1.0,1.0,914.0
north,metformin,980.0,83.887368009386,1.0,1.0,1341.0
north,metformin,914.0,77.59874853343761,1.0,1.0,1304.0
north,metformin,1341.0,52.459913961673834,-1.0,1.0,1444.0
north,metformin,1304.0,70.62182244818146,1.0,1.0,1470.0
north,metformin,1444.0,74.0164254986312,-1.0,1.0,1229.0
north,metformin,1470.0,56.886976926085254,-1.0,1.0,1294.0
north,metformin,1229.0,76.20649198279233,1.0,1.0,1219.0
north,metformin,1294.0,60.65701994524834,-1.0,1.0,884.0
north,metformin,1219.0,58.85803676183027,1.0,1.3,1343.0
north,metformin,884.0,71.48220570981618,1.0,1.3,1366.0
north,metformin,1343.0,93.61752053187328,1.0,1.3,963.0
north,metformin,1366.0,77.802111849824,-1.0,1.3,1178.0
north,metformin,963.0,73.4532655455612,1.0,1.3,1234.0
north,metformin,1178.0,62.25263981228001,-1.0,1.3,1332.0
north,metformin,1234.0,82.36996480250292,1.0,1.3,1519.0
north,metformin,1332.0,53.96167383652717,-1.0,1.3,1175.0
north,metformin,1519.0,47.09425107547908,1.0,1.3,948.0
north,metformin,1175.0,71.43527571372702,-1.0,1.3,1248.0
north,metformin,948.0,56.933906922174415,-1.0,1.3,1190.0
north,metformin,1248.0,67.93116933906921,1.0,1.3,1254.0
north,metformin,1190.0,46.67188111067656,-1.0,1.3,1223.0
north,metformin,1254.0,65.4595228783731,1.0,1.0,843.0
north,metformin,1223.0,72.31130230739147,1.0,1.0,1197.0
north,metformin,843.0,78.14626515447789,0.0,1.0,1151.0
north,metformin,1197.0,88.22057098161909,0.0,1.0,944.0
north,metformin,1151.0,59.342980054751656,-1.0,1.0,1033.0
north,metformin,944.0,55.11928040672663,1.0,1.0,1294.0
north,metformin,1033.0,70.49667579194367,-1.0,1.0,1224.0
north,metformin,1294.0,72.34258897145091,0.0,1.0,832.0
north,metformin,1224.0,77.3797418850215,1.0,1.0,1097.0
north,metformin,832.0,83.57450136879154,1.0,1.0,931.0
north,metformin,1097.0,59.608916699256945,-1.0,1.0,1225.0
north,metformin,931.0,63.47281971059835,0.0,1.0,1346.0
north,metformin,1225.0,82.44818146265153,1.0,1.0,1199.0
north,metformin,1346.0,78.44348846304263,0.0,1.2,1406.0
north,metformin,1199.0,78.24012514665624,-1.0,1.2,835.0
north,metformin,1406.0,66.46069612827532,-1.0,1.2,1093.0
north,metformin,835.0,72.71802894016425,1.0,1.2,849.0
north,metformin,1093.0,68.99491591709034,-1.0,1.2,1363.0
north,metformin,849.0,62.94094642158778,1.0,1.2,792.0
north,metformin,1363.0,57.121626906531084,-1.0,1.2,1084.0
north,metformin,792.0,95.97966366836135,1.0,1.2,1408.0
north,metformin,1084.0,90.22291748142354,1.0,1.2,1405.0
north,metformin,1408.0,71.2788423934298,-1.0,1.2,1111.0
north,metformin,1405.0,71.12240907313257,1.0,1.2,841.0
north,metformin,1111.0,65.81931951505669,-1.0,1.2,1223.0
north,metformin,841.0,76.56628861947596,1.0,1.2,1184.0
north,metformin,1223.0,76.91044192412984,-1.0,1.0,1185.0
north,metformin,1184.0,63.62925303089557,-1.0,1.0,1272.0
north,metformin,1185.0,61.126319906140004,-1.0,1.0,1208.0
north,metformin,1272.0,62.94094642158778,1.0,1.0,1218.0
north,metformin,1208.0,71.40398904966757,-1.0,1.0,842.0
north,metformin,1218.0,76.83222526398123,1.0,1.0,1200.0
north,metformin,842.0,67.39929605005865,1.0,1.0,1005.0
north,metformin,1200.0,77.67696519358623,1.0,1.0,1194.0
north,metformin,1005.0,62.20570981619085,-1.0,1.0,969.0
north,metformin,1194.0,67.63394603050449,0.0,1.0,1154.0
north,metformin,969.0,63.51974970668752,1.0,1.0,808.0
north,metformin,1154.0,88.90887759092686,-1.0,1.0,1149.0
north,metformin,808.0,51.74032068830661,1.0,1.0,1064.0
north,metformin,1149.0,78.24012514665624,-1.0,1.3,1308.0
north,metformin,1064.0,67.52444270629643,1.0,1.3,1584.0
north,metformin,1308.0,60.51622995698083,-1.0,1.3,1100.0
north,metformin,1584.0,78.02111849824011,1.0,1.3,1054.0
north,metformin,1100.0,70.91904575674619,-1.0,1.3,898.0
north,metformin,1054.0,74.84552209620648,1.0,1.3,1178.0
north,metformin,898.0,75.51818537348454,1.0,1.3,1198.0
north,metformin,1178.0,71.05983574501367,-1.0,1.3,999.0
north,metformin,1198.0,81.46265154477904,0.0,1.3,1063.0
north,metformin,999.0,61.87719984356668,-1.0,1.3,1249.0
north,metformin,1063.0,67.3680093859992,1.0,1.3,941.0
north,metformin,1249.0,68.1345326554556,-1.0,1.3,1269.0
north,metformin,941.0,73.96949550254203,1.0,1.3,914.0
north,metformin,1269.0,59.51505670707861,-1.0,1.0,1270.0
north,metformin,914.0,92.19397731716855,1.0,1.0,1707.0
north,metformin,1270.0,71.45091904575675,1.0,1.0,1132.0
north,metformin,1707.0,77.5831052014079,-1.0,1.0,1173.0
north,metformin,1132.0,75.33046538912787,1.0,1.0,1643.0
north,metformin,1173.0,66.94563942119672,-1.0,1.0,922.0
north,metformin,1643.0,84.04380132968322,1.0,1.0,1317.0
north,metformin,922.0,74.51701212358232,-1.0,1.0,1391.0
north,metformin,1317.0,82.62025811497848,1.0,1.0,1323.0
north,metformin,1391.0,57.24677356276886,1.0,1.0,1318.0
north,metformin,1323.0,62.62807978099335,-1.0,1.0,1178.0
north,metformin,1318.0,93.02307391474383,1.0,1.0,987.0
north,metformin,1178.0,81.04028157997651,-1.0,1.0,999.0
north,metformin,987.0,58.04458349628471,-1.0,1.2,1250.0
north,metformin,999.0,72.49902229174813,1.0,1.2,1427.0
north,metformin,1250.0,74.51701212358232,-1.0,1.2,1234.0
north,ors,370.0,57.30934689088776,1.0,1.2,1307.0
north,ors,1267.0,56.07352366053969,-1.0,1.2,1231.0
north,ors,1307.0,59.608916699256945,1.0,1.2,1197.0
north,ors,1231.0,65.16229956980835,-1.0,1.2,918.0
north,ors,1197.0,88.75244427062964,0.0,1.2,1094.0
north,ors,918.0,60.53187328901055,-1.0,1.2,957.0
north,ors,1094.0,87.18811106765742,1.0,1.2,1201.0
north,ors,957.0,69.21392256550645,-1.0,1.2,944.0
north,ors,1201.0,64.00469299960892,-1.0,1.2,1745.0
north,ors,944.0,74.31364880719592,1.0,1.0,1450.0
north,ors,1745.0,71.51349237387564,1.0,1.0,1068.0
north,ors,1450.0,73.21861556511536,-1.0,1.0,1046.0
north,ors,1068.0,79.02229174814235,1.0,1.0,1358.0
north,ors,1046.0,60.67266327727805,-1.0,1.0,1062.0
north,ors,1358.0,83.887368009386,0.0,1.0,1128.0
north,ors,1062.0,77.59874853343761,-1.0,1.0,988.0
north,ors,1128.0,52.459913961673834,1.0,1.0,1260.0
north,ors,988.0,70.62182244818146,1.0,1.0,1230.0
north,ors,1260.0,74.0164254986312,-1.0,1.0,1222.0
north,ors,1230.0,56.886976926085254,1.0,1.0,1340.0
north,ors,1222.0,76.20649198279233,-1.0,1.0,1200.0
north,ors,1340.0,60.65701994524834,0.0,1.0,775.0
north,ors,1200.0,58.85803676183027,0.0,1.3,1302.0
north,ors,775.0,71.48220570981618,1.0,1.3,1246.0
north,ors,1302.0,93.61752053187328,1.0,1.3,1465.0
north,ors,1246.0,77.802111849824,1.0,1.3,1336.0
north,ors,1465.0,73.4532655455612,-1.0,1.3,1118.0
north,ors,1336.0,62.25263981228001,1.0,1.3,1235.0
