region,medicine,predicted_demand,current_stock,stock_gap,production_action,risk_flag
north,ors,1261.3266666666666,3660,-2398.673333333333,Reduce Production,No Immediate Risk
north,ors,1084.52,3660,-2575.48,Reduce Production,No Immediate Risk
north,ors,1086.63,3660,-2573.37,Reduce Production,No Immediate Risk
north,ors,1158.0,3660,-2502.0,Reduce Production,No Immediate Risk
north,ors,998.3166666666667,3660,-2661.6833333333334,Reduce Production,No Immediate Risk
north,ors,1217.1066666666666,3660,-2442.8933333333334,Reduce Production,No Immediate Risk
north,ors,1279.7733333333333,3660,-2380.2266666666665,Reduce Production,No Immediate Risk
north,ors,1177.2333333333333,3660,-2482.7666666666664,Reduce Production,No Immediate Risk
north,paracetamol,1181.7,4004,-2822.3,Reduce Production,No Immediate Risk
north,paracetamol,1241.6633333333334,4004,-2762.3366666666666,Reduce Production,No Immediate Risk
north,paracetamol,1370.6466666666668,4004,-2633.3533333333335,Reduce Production,No Immediate Risk
north,paracetamol,1206.24,4004,-2797.76,Reduce Production,No Immediate Risk
north,paracetamol,1200.78,4004,-2803.2200000000003,Reduce Production,No Immediate Risk
north,paracetamol,1145.92,4004,-2858.08,Reduce Production,No Immediate Risk
north,paracetamol,1265.3166666666666,4004,-2738.6833333333334,Reduce Production,No Immediate Risk
north,paracetamol,1299.84,4004,-2704.16,Reduce Production,No Immediate Risk
north,paracetamol,1026.1466666666668,4004,-2977.8533333333335,Reduce Production,No Immediate Risk
north,paracetamol,1157.7933333333333,4004,-2846.206666666667,Reduce Production,No Immediate Risk
north,paracetamol,1189.1366666666668,4004,-2814.8633333333332,Reduce Production,No Immediate Risk
north,paracetamol,1412.43,4004,-2591.5699999999997,Reduce Production,No Immediate Risk
north,paracetamol,1220.6366666666668,4004,-2783.3633333333332,Reduce Production,No Immediate Risk
north,paracetamol,1361.8966666666668,4004,-2642.1033333333335,Reduce Production,No Immediate Risk
north,paracetamol,1087.8366666666666,4004,-2916.1633333333334,Reduce Production,No Immediate Risk
north,paracetamol,1331.7633333333333,4004,-2672.2366666666667,Reduce Production,No Immediate Risk
north,paracetamol,1288.81,4004,-2715.19,Reduce Production,No Immediate Risk
north,paracetamol,1294.6166666666666,4004,-2709.383333333333,Reduce Production,No Immediate Risk
north,paracetamol,1120.3266666666666,4004,-2883.673333333333,Reduce Production,No Immediate Risk
north,paracetamol,1320.6666666666667,4004,-2683.333333333333,Reduce Production,No Immediate Risk
north,paracetamol,1358.7366666666667,4004,-2645.2633333333333,Reduce Production,No Immediate Risk
north,paracetamol,1178.12,4004,-2825.88,Reduce Production,No Immediate Risk
north,paracetamol,1212.9333333333334,4004,-2791.0666666666666,Reduce Production,No Immediate Risk
north,paracetamol,1131.43,4004,-2872.5699999999997,Reduce Production,No Immediate Risk
north,paracetamol,1198.6,4004,-2805.4,Reduce Production,No Immediate Risk
north,paracetamol,1170.1866666666667,4004,-2833.8133333333335,Reduce Production,No Immediate Risk
north,paracetamol,1145.0166666666667,4004,-2858.9833333333336,Reduce Production,No Immediate Risk
north,paracetamol,1167.63,4004,-2836.37,Reduce Production,No Immediate Risk
north,paracetamol,1021.82,4004,-2982.18,Reduce Production,No Immediate Risk
north,paracetamol,1158.9266666666667,4004,-2845.0733333333333,Reduce Production,No Immediate Risk
north,paracetamol,1169.3133333333333,4004,-2834.6866666666665,Reduce Production,No Immediate Risk
north,paracetamol,1089.7366666666667,4004,-2914.2633333333333,Reduce Production,No Immediate Risk
north,paracetamol,1193.99,4004,-2810.01,Reduce Production,No Immediate Risk
north,paracetamol,1203.7866666666666,4004,-2800.213333333333,Reduce Production,No Immediate Risk
north,paracetamol,1115.1266666666668,4004,-2888.873333333333,Reduce Production,No Immediate Risk
north,paracetamol,1095.7966666666666,4004,-2908.2033333333334,Reduce Production,No Immediate Risk
north,paracetamol,1264.0666666666666,4004,-2739.9333333333334,Reduce Production,No Immediate Risk
north,paracetamol,1252.23,4004,-2751.77,Reduce Production,No Immediate Risk
north,paracetamol,1327.5333333333333,4004,-2676.4666666666667,Reduce Production,No Immediate Risk
north,paracetamol,1458.7733333333333,4004,-2545.2266666666665,Reduce Production,No Immediate Risk
north,paracetamol,1205.84,4004,-2798.16,Reduce Production,No Immediate Risk
north,paracetamol,1283.45,4004,-2720.55,Reduce Production,No Immediate Risk
north,paracetamol,1109.72,4004,-2894.2799999999997,Reduce Production,No Immediate Risk
north,paracetamol,1348.59,4004,-2655.41,Reduce Production,No Immediate Risk
north,paracetamol,1425.8566666666666,4004,-2578.1433333333334,Reduce Production,No Immediate Risk
north,paracetamol,1420.6966666666667,4004,-2583.3033333333333,Reduce Production,No Immediate Risk
north,paracetamol,1204.35,4004,-2799.65,Reduce Production,No Immediate Risk
north,paracetamol,1408.4,4004,-2595.6,Reduce Production,No Immediate Risk
north,paracetamol,1210.9533333333334,4004,-2793.0466666666666,Reduce Production,No Immediate Risk
north,paracetamol,1217.9466666666667,4004,-2786.0533333333333,Reduce Production,No Immediate Risk
north,paracetamol,1204.5233333333333,4004,-2799.4766666666665,Reduce Production,No Immediate Risk
north,paracetamol,1345.0933333333332,4004,-2658.9066666666668,Reduce Production,No Immediate Risk
north,paracetamol,1207.15,4004,-2796.85,Reduce Production,No Immediate Risk
north,paracetamol,1238.1,4004,-2765.9,Reduce Production,No Immediate Risk
north,paracetamol,1450.1466666666668,4004,-2553.8533333333335,Reduce Production,No Immediate Risk
north,paracetamol,1064.54,4004,-2939.46,Reduce Production,No Immediate Risk
north,paracetamol,1314.5033333333333,4004,-2689.496666666667,Reduce Production,No Immediate Risk
north,paracetamol,1274.82,4004,-2729.1800000000003,Reduce Production,No Immediate Risk
north,paracetamol,1260.7733333333333,4004,-2743.2266666666665,Reduce Production,No Immediate Risk
north,paracetamol,1127.65,4004,-2876.35,Reduce Production,No Immediate Risk
north,paracetamol,1280.86,4004,-2723.1400000000003,Reduce Production,No Immediate Risk
north,paracetamol,1120.1066666666666,4004,-2883.8933333333334,Reduce Production,No Immediate Risk
north,paracetamol,1105.4533333333334,4004,-2898.5466666666666,Reduce Production,No Immediate Risk
north,paracetamol,1224.4533333333334,4004,-2779.5466666666666,Reduce Production,No Immediate Risk
north,paracetamol,1201.9533333333334,4004,-2802.0466666666666,Reduce Production,No Immediate Risk
north,paracetamol,1184.8033333333333,4004,-2819.1966666666667,Reduce Production,No Immediate Risk
north,paracetamol,1189.7066666666667,4004,-2814.293333333333,Reduce Production,No Immediate Risk
north,paracetamol,1150.0733333333333,4004,-2853.9266666666667,Reduce Production,No Immediate Risk
north,paracetamol,1252.5633333333333,4004,-2751.4366666666665,Reduce Production,No Immediate Risk
north,paracetamol,1184.93,4004,-2819.0699999999997,Reduce Production,No Immediate Risk
north,paracetamol,1103.6466666666668,4004,-2900.3533333333335,Reduce Production,No Immediate Risk
north,paracetamol,1253.4066666666668,4004,-2750.5933333333332,Reduce Production,No Immediate Risk
north,paracetamol,1161.23,4004,-2842.77,Reduce Production,No Immediate Risk
north,paracetamol,1265.1166666666666,4004,-2738.883333333333,Reduce Production,No Immediate Risk
north,paracetamol,1263.9466666666667,4004,-2740.0533333333333,Reduce Production,No Immediate Risk
north,paracetamol,974.6466666666666,4004,-3029.3533333333335,Reduce Production,No Immediate Risk
north,paracetamol,968.78,4004,-3035.2200000000003,Reduce Production,No Immediate Risk
north,paracetamol,1126.0766666666666,4004,-2877.923333333333,Reduce Production,No Immediate Risk
north,paracetamol,1150.5,4004,-2853.5,Reduce Production,No Immediate Risk
north,paracetamol,1404.24,4004,-2599.76,Reduce Production,No Immediate Risk
north,paracetamol,1233.19,4004,-2770.81,Reduce Production,No Immediate Risk
north,paracetamol,1282.6166666666666,4004,-2721.383333333333,Reduce Production,No Immediate Risk
north,paracetamol,1157.58,4004,-2846.42,Reduce Production,No Immediate Risk
north,paracetamol,1210.03,4004,-2793.9700000000003,Reduce Production,No Immediate Risk
north,paracetamol,1466.25,4004,-2537.75,Reduce Production,No Immediate Risk
north,paracetamol,1027.0866666666666,4004,-2976.9133333333334,Reduce Production,No Immediate Risk
north,paracetamol,1353.4166666666667,4004,-2650.583333333333,Reduce Production,No Immediate Risk
north,paracetamol,1164.97,4004,-2839.0299999999997,Reduce Production,No Immediate Risk
north,paracetamol,1206.6166666666666,4004,-2797.383333333333,Reduce Production,No Immediate Risk
north,paracetamol,1254.6766666666667,4004,-2749.3233333333333,Reduce Production,No Immediate Risk
north,paracetamol,1261.4666666666667,4004,-2742.5333333333333,Reduce Production,No Immediate Risk
north,paracetamol,1284.6566666666668,4004,-2719.3433333333332,Reduce Production,No Immediate Risk
north,paracetamol,1312.0666666666666,4004,-2691.9333333333334,Reduce Production,No Immediate Risk
north,paracetamol,1299.83,4004,-2704.17,Reduce Production,No Immediate Risk
north,paracetamol,1303.13,4004,-2700.87,Reduce Production,No Immediate Risk
north,paracetamol,1071.19,4004,-2932.81,Reduce Production,No Immediate Risk
north,paracetamol,1075.1333333333334,4004,-2928.866666666667,Reduce Production,No Immediate Risk
north,paracetamol,1235.0333333333333,4004,-2768.9666666666667,Reduce Production,No Immediate Risk
north,paracetamol,1169.1033333333332,4004,-2834.8966666666665,Reduce Production,No Immediate Risk
north,paracetamol,1418.9866666666667,4004,-2585.0133333333333,Reduce Production,No Immediate Risk
north,paracetamol,1273.1866666666667,4004,-2730.8133333333335,Reduce Production,No Immediate Risk
north,paracetamol,1279.21,4004,-2724.79,Reduce Production,No Immediate Risk
north,paracetamol,1243.0766666666666,4004,-2760.923333333333,Reduce Production,No Immediate Risk
north,salbutamol,1166.09,3100,-1933.91,Reduce Production,Wastage Risk
north,salbutamol,1371.0066666666667,3100,-1728.9933333333333,Reduce Production,Wastage Risk
north,salbutamol,1202.9666666666667,3100,-1897.0333333333333,Reduce Production,Wastage Risk
north,salbutamol,1363.1633333333334,3100,-1736.8366666666666,Reduce Production,Wastage Risk
north,salbutamol,1182.8,3100,-1917.2,Reduce Production,Wastage Risk
north,salbutamol,1307.09,3100,-1792.91,Reduce Production,Wastage Risk
north,salbutamol,1195.4666666666667,3100,-1904.5333333333333,Reduce Production,Wastage Risk
north,salbutamol,1492.2733333333333,3100,-1607.7266666666667,Reduce Production,Wastage Risk
north,salbutamol,1299.4866666666667,3100,-1800.5133333333333,Reduce Production,Wastage Risk
north,salbutamol,1217.9566666666667,3100,-1882.0433333333333,Reduce Production,Wastage Risk
north,salbutamol,1201.9166666666667,3100,-1898.0833333333333,Reduce Production,Wastage Risk
north,salbutamol,1260.7933333333333,3100,-1839.2066666666667,Reduce Production,Wastage Risk
north,salbutamol,1241.1533333333334,3100,-1858.8466666666666,Reduce Production,Wastage Risk
north,salbutamol,1322.5766666666666,3100,-1777.4233333333334,Reduce Production,Wastage Risk
north,salbutamol,1042.3266666666666,3100,-2057.673333333333,Reduce Production,Wastage Risk
north,salbutamol,1117.8433333333332,3100,-1982.1566666666668,Reduce Production,Wastage Risk
north,salbutamol,1326.3833333333334,3100,-1773.6166666666666,Reduce Production,Wastage Risk
north,salbutamol,1191.7433333333333,3100,-1908.2566666666667,Reduce Production,Wastage Risk
north,salbutamol,1139.1066666666666,3100,-1960.8933333333334,Reduce Production,Wastage Risk
north,salbutamol,1277.8766666666668,3100,-1822.1233333333332,Reduce Production,Wastage Risk
north,salbutamol,1357.8933333333334,3100,-1742.1066666666666,Reduce Production,Wastage Risk
north,salbutamol,1376.7233333333334,3100,-1723.2766666666666,Reduce Production,Wastage Risk
north,salbutamol,1108.6866666666667,3100,-1991.3133333333333,Reduce Production,Wastage Risk
north,salbutamol,1135.75,3100,-1964.25,Reduce Production,Wastage Risk
north,salbutamol,1256.3633333333332,3100,-1843.6366666666668,Reduce Production,Wastage Risk
north,salbutamol,1360.0633333333333,3100,-1739.9366666666667,Reduce Production,Wastage Risk
north,salbutamol,1216.7733333333333,3100,-1883.2266666666667,Reduce Production,Wastage Risk
north,salbutamol,1004.4966666666667,3100,-2095.503333333333,Reduce Production,Wastage Risk
north,salbutamol,1317.79,3100,-1782.21,Reduce Production,Wastage Risk
north,salbutamol,1323.19,3100,-1776.81,Reduce Production,Wastage Risk
north,salbutamol,1549.96,3100,-1550.04,Reduce Production,Wastage Risk
north,salbutamol,1188.12,3100,-1911.88,Reduce Production,Wastage Risk
north,salbutamol,1162.6533333333334,3100,-1937.3466666666666,Reduce Production,Wastage Risk
north,salbutamol,1229.83,3100,-1870.17,Reduce Production,Wastage Risk
north,salbutamol,1224.94,3100,-1875.06,Reduce Production,Wastage Risk
north,salbutamol,1216.1566666666668,3100,-1883.8433333333332,Reduce Production,Wastage Risk
north,salbutamol,1240.27,3100,-1859.73,Reduce Production,Wastage Risk
north,salbutamol,1574.64,3100,-1525.36,Reduce Production,Wastage Risk
north,salbutamol,1192.0166666666667,3100,-1907.9833333333333,Reduce Production,Wastage Risk
north,salbutamol,1216.5133333333333,3100,-1883.4866666666667,Reduce Production,Wastage Risk
north,salbutamol,1218.7166666666667,3100,-1881.2833333333333,Reduce Production,Wastage Risk
north,salbutamol,1182.5966666666666,3100,-1917.4033333333334,Reduce Production,Wastage Risk
north,salbutamol,1413.0333333333333,3100,-1686.9666666666667,Reduce Production,Wastage Risk
north,salbutamol,1243.4866666666667,3100,-1856.5133333333333,Reduce Production,Wastage Risk
north,salbutamol,1273.12,3100,-1826.88,Reduce Production,Wastage Risk
north,salbutamol,1276.14,3100,-1823.86,Reduce Production,Wastage Risk
north,salbutamol,1226.3633333333332,3100,-1873.6366666666668,Reduce Production,Wastage Risk
north,salbutamol,1172.2033333333334,3100,-1927.7966666666666,Reduce Production,Wastage Risk
north,salbutamol,1040.51,3100,-2059.49,Reduce Production,Wastage Risk
north,salbutamol,1260.1066666666666,3100,-1839.8933333333334,Reduce Production,Wastage Risk
north,salbutamol,1380.9766666666667,3100,-1719.0233333333333,Reduce Production,Wastage Risk
north,salbutamol,1284.5833333333333,3100,-1815.4166666666667,Reduce Production,Wastage Risk
north,salbutamol,1197.3733333333332,3100,-1902.6266666666668,Reduce Production,Wastage Risk
north,salbutamol,1468.8833333333334,3100,-1631.1166666666666,Reduce Production,Wastage Risk
north,salbutamol,1292.55,3100,-1807.45,Reduce Production,Wastage Risk
north,salbutamol,1155.4333333333334,3100,-1944.5666666666666,Reduce Production,Wastage Risk
north,salbutamol,1176.7133333333334,3100,-1923.2866666666666,Reduce Production,Wastage Risk
north,salbutamol,1236.6033333333332,3100,-1863.3966666666668,Reduce Production,Wastage Risk
north,salbutamol,1371.72,3100,-1728.28,Reduce Production,Wastage Risk
north,salbutamol,1059.91,3100,-2040.09,Reduce Production,Wastage Risk
north,salbutamol,1241.3333333333333,3100,-1858.6666666666667,Reduce Production,Wastage Risk
north,salbutamol,1299.5633333333333,3100,-1800.4366666666667,Reduce Production,Wastage Risk
north,salbutamol,1296.7166666666667,3100,-1803.2833333333333,Reduce Production,Wastage Risk
north,salbutamol,1229.09,3100,-1870.91,Reduce Production,Wastage Risk
north,salbutamol,1166.9666666666667,3100,-1933.0333333333333,Reduce Production,Wastage Risk
north,salbutamol,1333.13,3100,-1766.87,Reduce Production,Wastage Risk
north,salbutamol,1167.6533333333334,3100,-1932.3466666666666,Reduce Production,Wastage Risk
north,salbutamol,1175.14,3100,-1924.86,Reduce Production,Wastage Risk
north,salbutamol,997.6666666666666,3100,-2102.3333333333335,Reduce Production,Wastage Risk
north,salbutamol,1491.4833333333333,3100,-1608.5166666666667,Reduce Production,Wastage Risk
north,salbutamol,1184.8966666666668,3100,-1915.1033333333332,Reduce Production,Wastage Risk
north,salbutamol,1277.71,3100,-1822.29,Reduce Production,Wastage Risk
north,salbutamol,1128.7633333333333,3100,-1971.2366666666667,Reduce Production,Wastage Risk
north,salbutamol,1123.8766666666668,3100,-1976.1233333333332,Reduce Production,Wastage Risk
north,salbutamol,998.0266666666666,3100,-2101.9733333333334,Reduce Production,Wastage Risk
north,salbutamol,1234.6833333333334,3100,-1865.3166666666666,Reduce Production,Wastage Risk
north,salbutamol,1158.3766666666668,3100,-1941.6233333333332,Reduce Production,Wastage Risk
north,salbutamol,1368.7933333333333,3100,-1731.2066666666667,Reduce Production,Wastage Risk
north,salbutamol,1102.7533333333333,3100,-1997.2466666666667,Reduce Production,Wastage Risk
north,salbutamol,1253.6,3100,-1846.4,Reduce Production,Wastage Risk
north,salbutamol,1243.1333333333334,3100,-1856.8666666666666,Reduce Production,Wastage Risk
north,salbutamol,1223.2433333333333,3100,-1876.7566666666667,Reduce Production,Wastage Risk
north,salbutamol,1207.62,3100,-1892.38,Reduce Production,Wastage Risk
north,salbutamol,1483.4733333333334,3100,-1616.5266666666666,Reduce Production,Wastage Risk
north,salbutamol,1424.8166666666666,3100,-1675.1833333333334,Reduce Production,Wastage Risk
north,salbutamol,1085.83,3100,-2014.17,Reduce Production,Wastage Risk
north,salbutamol,1065.6866666666667,3100,-2034.3133333333333,Reduce Production,Wastage Risk
north,salbutamol,1376.2066666666667,3100,-1723.7933333333333,Reduce Production,Wastage Risk
north,salbutamol,1065.0733333333333,3100,-2034.9266666666667,Reduce Production,Wastage Risk
north,salbutamol,1136.9166666666667,3100,-1963.0833333333333,Reduce Production,Wastage Risk
north,salbutamol,1175.32,3100,-1924.68,Reduce Production,Wastage Risk
north,salbutamol,1071.46,3100,-2028.54,Reduce Production,Wastage Risk
north,salbutamol,1292.6933333333334,3100,-1807.3066666666666,Reduce Production,Wastage Risk
north,salbutamol,1172.0333333333333,3100,-1927.9666666666667,Reduce Production,Wastage Risk
north,salbutamol,1426.37,3100,-1673.63,Reduce Production,Wastage Risk
north,salbutamol,1245.7066666666667,3100,-1854.2933333333333,Reduce Production,Wastage Risk
north,salbutamol,1290.0366666666666,3100,-1809.9633333333334,Reduce Production,Wastage Risk
north,salbutamol,1014.7133333333334,3100,-2085.286666666667,Reduce Production,Wastage Risk
north,salbutamol,1093.7366666666667,3100,-2006.2633333333333,Reduce Production,Wastage Risk
north,salbutamol,1023.77,3100,-2076.23,Reduce Production,Wastage Risk
north,salbutamol,1365.5566666666666,3100,-1734.4433333333334,Reduce Production,Wastage Risk
north,salbutamol,1365.0866666666666,3100,-1734.9133333333334,Reduce Production,Wastage Risk
north,salbutamol,1019.0166666666667,3100,-2080.9833333333336,Reduce Production,Wastage Risk
south,amlodipine,1319.42,3347,-2027.58,Reduce Production,No Immediate Risk
south,amlodipine,1229.7633333333333,3347,-2117.2366666666667,Reduce Production,No Immediate Risk
south,amlodipine,1219.9433333333334,3347,-2127.0566666666664,Reduce Production,No Immediate Risk
south,amlodipine,1282.1466666666668,3347,-2064.8533333333335,Reduce Production,No Immediate Risk
south,amlodipine,1055.4433333333334,3347,-2291.5566666666664,Reduce Production,No Immediate Risk
south,amlodipine,857.5166666666667,3347,-2489.4833333333336,Reduce Production,No Immediate Risk
south,amlodipine,1383.3366666666666,3347,-1963.6633333333334,Reduce Production,No Immediate Risk
south,amlodipine,1265.33,3347,-2081.67,Reduce Production,No Immediate Risk
south,amlodipine,1254.3933333333334,3347,-2092.6066666666666,Reduce Production,No Immediate Risk
south,amlodipine,956.8433333333334,3347,-2390.1566666666668,Reduce Production,No Immediate Risk
south,amlodipine,1337.29,3347,-2009.71,Reduce Production,No Immediate Risk
south,amlodipine,1283.5833333333333,3347,-2063.416666666667,Reduce Production,No Immediate Risk
south,amlodipine,1253.3966666666668,3347,-2093.6033333333335,Reduce Production,No Immediate Risk
south,amlodipine,1172.44,3347,-2174.56,Reduce Production,No Immediate Risk
south,amlodipine,1237.26,3347,-2109.74,Reduce Production,No Immediate Risk
south,amlodipine,1165.5,3347,-2181.5,Reduce Production,No Immediate Risk
south,amlodipine,1075.49,3347,-2271.51,Reduce Production,No Immediate Risk
south,amlodipine,1222.7033333333334,3347,-2124.2966666666666,Reduce Production,No Immediate Risk
south,amlodipine,1276.5,3347,-2070.5,Reduce Production,No Immediate Risk
south,amlodipine,1416.1933333333334,3347,-1930.8066666666666,Reduce Production,No Immediate Risk
south,amlodipine,1288.4433333333334,3347,-2058.5566666666664,Reduce Production,No Immediate Risk
south,amlodipine,1252.79,3347,-2094.21,Reduce Production,No Immediate Risk
south,amlodipine,1112.4433333333334,3347,-2234.5566666666664,Reduce Production,No Immediate Risk
south,amlodipine,1373.93,3347,-1973.07,Reduce Production,No Immediate Risk
south,amlodipine,1119.8333333333333,3347,-2227.166666666667,Reduce Production,No Immediate Risk
south,amlodipine,1199.47,3347,-2147.5299999999997,Reduce Production,No Immediate Risk
south,amlodipine,1059.99,3347,-2287.01,Reduce Production,No Immediate Risk
south,amlodipine,1365.3833333333334,3347,-1981.6166666666666,Reduce Production,No Immediate Risk
south,amlodipine,1474.3833333333334,3347,-1872.6166666666666,Reduce Production,No Immediate Risk
south,amlodipine,1276.5733333333333,3347,-2070.4266666666667,Reduce Production,No Immediate Risk
south,amlodipine,1053.9866666666667,3347,-2293.0133333333333,Reduce Production,No Immediate Risk
south,amlodipine,1190.6866666666667,3347,-2156.3133333333335,Reduce Production,No Immediate Risk
south,amlodipine,1073.1766666666667,3347,-2273.8233333333333,Reduce Production,No Immediate Risk
south,amlodipine,1305.6766666666667,3347,-2041.3233333333333,Reduce Production,No Immediate Risk
south,amlodipine,1255.09,3347,-2091.91,Reduce Production,No Immediate Risk
south,amlodipine,1215.0233333333333,3347,-2131.9766666666665,Reduce Production,No Immediate Risk
south,amlodipine,1334.16,3347,-2012.84,Reduce Production,No Immediate Risk
south,amlodipine,1042.8766666666668,3347,-2304.123333333333,Reduce Production,No Immediate Risk
south,amlodipine,1084.8766666666668,3347,-2262.123333333333,Reduce Production,No Immediate Risk
south,amlodipine,1226.0066666666667,3347,-2120.9933333333333,Reduce Production,No Immediate Risk
south,amlodipine,1251.7233333333334,3347,-2095.2766666666666,Reduce Production,No Immediate Risk
south,amlodipine,1128.6866666666667,3347,-2218.3133333333335,Reduce Production,No Immediate Risk
south,amlodipine,1264.2466666666667,3347,-2082.753333333333,Reduce Production,No Immediate Risk
south,amlodipine,1121.0,3347,-2226.0,Reduce Production,No Immediate Risk
south,amlodipine,1185.9633333333334,3347,-2161.036666666667,Reduce Production,No Immediate Risk
south,amlodipine,1507.6233333333332,3347,-1839.3766666666668,Reduce Production,No Immediate Risk
south,amlodipine,1264.5666666666666,3347,-2082.4333333333334,Reduce Production,No Immediate Risk
south,amlodipine,1040.4033333333334,3347,-2306.5966666666664,Reduce Production,No Immediate Risk
south,amlodipine,1188.2966666666666,3347,-2158.7033333333334,Reduce Production,No Immediate Risk
south,amlodipine,1202.28,3347,-2144.7200000000003,Reduce Production,No Immediate Risk
south,amlodipine,1084.7666666666667,3347,-2262.2333333333336,Reduce Production,No Immediate Risk
south,amlodipine,1348.6766666666667,3347,-1998.3233333333333,Reduce Production,No Immediate Risk
south,amlodipine,1394.1066666666666,3347,-1952.8933333333334,Reduce Production,No Immediate Risk
south,amlodipine,1169.9033333333334,3347,-2177.0966666666664,Reduce Production,No Immediate Risk
south,amlodipine,1197.3633333333332,3347,-2149.6366666666668,Reduce Production,No Immediate Risk
south,amlodipine,1152.7966666666666,3347,-2194.2033333333334,Reduce Production,No Immediate Risk
south,amlodipine,1307.62,3347,-2039.38,Reduce Production,No Immediate Risk
south,amlodipine,1191.3,3347,-2155.7,Reduce Production,No Immediate Risk
south,amlodipine,1299.4733333333334,3347,-2047.5266666666666,Reduce Production,No Immediate Risk
south,amlodipine,1212.7566666666667,3347,-2134.2433333333333,Reduce Production,No Immediate Risk
south,amlodipine,1138.7733333333333,3347,-2208.2266666666665,Reduce Production,No Immediate Risk
south,amlodipine,1266.1733333333334,3347,-2080.826666666667,Reduce Production,No Immediate Risk
south,amlodipine,1200.6266666666668,3347,-2146.373333333333,Reduce Production,No Immediate Risk
south,amlodipine,1026.82,3347,-2320.1800000000003,Reduce Production,No Immediate Risk
south,amlodipine,1119.67,3347,-2227.33,Reduce Production,No Immediate Risk
south,amlodipine,1183.3666666666666,3347,-2163.633333333333,Reduce Production,No Immediate Risk
south,amlodipine,1408.6333333333334,3347,-1938.3666666666666,Reduce Production,No Immediate Risk
south,amlodipine,1250.0366666666666,3347,-2096.963333333333,Reduce Production,No Immediate Risk
south,amlodipine,933.8633333333333,3347,-2413.1366666666668,Reduce Production,No Immediate Risk
south,amlodipine,1438.6466666666668,3347,-1908.3533333333332,Reduce Production,No Immediate Risk
south,amlodipine,1347.6,3347,-1999.4,Reduce Production,No Immediate Risk
south,amlodipine,1283.3166666666666,3347,-2063.6833333333334,Reduce Production,No Immediate Risk
south,amlodipine,1226.4433333333334,3347,-2120.5566666666664,Reduce Production,No Immediate Risk
south,amlodipine,1220.9166666666667,3347,-2126.083333333333,Reduce Production,No Immediate Risk
south,amlodipine,1257.33,3347,-2089.67,Reduce Production,No Immediate Risk
south,amlodipine,1166.9633333333334,3347,-2180.036666666667,Reduce Production,No Immediate Risk
south,amlodipine,1368.2266666666667,3347,-1978.7733333333333,Reduce Production,No Immediate Risk
south,amlodipine,1341.0766666666666,3347,-2005.9233333333334,Reduce Production,No Immediate Risk
south,amlodipine,1134.7933333333333,3347,-2212.206666666667,Reduce Production,No Immediate Risk
south,amlodipine,1376.1733333333334,3347,-1970.8266666666666,Reduce Production,No Immediate Risk
south,amlodipine,1096.0333333333333,3347,-2250.9666666666667,Reduce Production,No Immediate Risk
south,amlodipine,1133.4266666666667,3347,-2213.5733333333333,Reduce Production,No Immediate Risk
south,amlodipine,1256.7866666666666,3347,-2090.213333333333,Reduce Production,No Immediate Risk
south,amlodipine,1250.1033333333332,3347,-2096.8966666666665,Reduce Production,No Immediate Risk
south,amlodipine,1332.67,3347,-2014.33,Reduce Production,No Immediate Risk
south,amlodipine,1333.5666666666666,3347,-2013.4333333333334,Reduce Production,No Immediate Risk
south,amlodipine,1187.7933333333333,3347,-2159.206666666667,Reduce Production,No Immediate Risk
south,amlodipine,1194.4166666666667,3347,-2152.583333333333,Reduce Production,No Immediate Risk
south,amlodipine,1394.9366666666667,3347,-1952.0633333333333,Reduce Production,No Immediate Risk
south,amlodipine,1255.7466666666667,3347,-2091.253333333333,Reduce Production,No Immediate Risk
south,amlodipine,1330.34,3347,-2016.66,Reduce Production,No Immediate Risk
south,amlodipine,1027.4766666666667,3347,-2319.5233333333335,Reduce Production,No Immediate Risk
south,amlodipine,1016.92,3347,-2330.08,Reduce Production,No Immediate Risk
south,amlodipine,1201.7966666666666,3347,-2145.2033333333334,Reduce Production,No Immediate Risk
south,amlodipine,1411.8666666666666,3347,-1935.1333333333334,Reduce Production,No Immediate Risk
south,amlodipine,1269.4466666666667,3347,-2077.5533333333333,Reduce Production,No Immediate Risk
south,amlodipine,1288.5466666666666,3347,-2058.4533333333334,Reduce Production,No Immediate Risk
south,amlodipine,1294.42,3347,-2052.58,Reduce Production,No Immediate Risk
south,amlodipine,1180.45,3347,-2166.55,Reduce Production,No Immediate Risk
south,amlodipine,1183.9366666666667,3347,-2163.0633333333335,Reduce Production,No Immediate Risk
south,amlodipine,1206.01,3347,-2140.99,Reduce Production,No Immediate Risk
south,amlodipine,1221.0933333333332,3347,-2125.9066666666668,Reduce Production,No Immediate Risk
south,amlodipine,1340.6566666666668,3347,-2006.3433333333332,Reduce Production,No Immediate Risk
south,metformin,1200.1633333333334,2647,-1446.8366666666666,Reduce Production,No Immediate Risk
south,metformin,1476.9633333333334,2647,-1170.0366666666666,Reduce Production,No Immediate Risk
south,metformin,1081.2966666666666,2647,-1565.7033333333334,Reduce Production,No Immediate Risk
south,metformin,1285.57,2647,-1361.43,Reduce Production,No Immediate Risk
south,metformin,1156.6233333333332,2647,-1490.3766666666668,Reduce Production,No Immediate Risk
south,metformin,1162.2466666666667,2647,-1484.7533333333333,Reduce Production,No Immediate Risk
south,metformin,1492.85,2647,-1154.15,Reduce Production,No Immediate Risk
